#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 12 19 14 30  93  7.5  9.5 99.00 99.00 99.00 999 1018.7 999.0  12.1 999.0 99.0 99.00 
2021 12 19 14 40  92  7.3  8.9  1.35 17.39  6.14 285 1018.7 999.0  12.1 999.0 99.0 99.00 
2021 12 19 14 50  91  6.9  8.6 99.00 99.00 99.00 999 1018.7 999.0  12.1 999.0 99.0 99.00 
2021 12 19 15 00  91  6.4  8.4 99.00 99.00 99.00 999 1018.9 999.0  12.1 999.0 99.0 99.00 
2021 12 19 15 10  87  6.5  8.1 99.00 99.00 99.00 999 1018.9 999.0  12.1 999.0 99.0 99.00 
2021 12 19 15 20  91  6.1  7.6 99.00 99.00 99.00 999 1019.0 999.0  12.1 999.0 99.0 99.00 
2021 12 19 15 30  88  6.4  8.0 99.00 99.00 99.00 999 1019.0 999.0  12.1 999.0 99.0 99.00 
2021 12 19 15 40  90  6.4  9.2  1.31 17.39  6.19 274 1019.0 999.0  12.1 999.0 99.0 99.00 
2021 12 19 15 50  94  5.9  8.3 99.00 99.00 99.00 999 1018.9 999.0  12.1 999.0 99.0 99.00 
2021 12 19 16 00  88  5.4  7.0 99.00 99.00 99.00 999 1019.0 999.0  12.1 999.0 99.0 99.00 
2021 12 19 16 10 162  4.2  6.9 99.00 99.00 99.00 999 1018.9 999.0  12.1 999.0 99.0 99.00 
2021 12 19 16 20 176  4.2  5.8 99.00 99.00 99.00 999 1018.9 999.0  12.1 999.0 99.0 99.00 
2021 12 19 16 30 164  4.4  5.8 99.00 99.00 99.00 999 1019.0 999.0  12.1 999.0 99.0 99.00 
2021 12 19 16 40 180  5.0  7.1  1.17 17.39  6.52 255 1019.1 999.0  12.2 999.0 99.0 99.00 
2021 12 19 16 50 185  4.8  6.5 99.00 99.00 99.00 999 1019.2 999.0 999.0 999.0 99.0 99.00 
2021 12 19 17 00 180  4.8  6.0 99.00 99.00 99.00 999 1019.1 999.0  12.2 999.0 99.0 99.00 
2021 12 19 17 10 175  4.5  6.5 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 19 17 20 157  5.1  6.7 99.00 99.00 99.00 999 1019.1 999.0  12.1 999.0 99.0 99.00 
2021 12 19 17 30 151  5.2  7.2 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 19 17 40 172  4.7  6.3  1.41 17.39  7.81 283 1019.4 999.0  12.2 999.0 99.0 99.00 
2021 12 19 17 50 186  4.0  5.5 99.00 99.00 99.00 999 1019.5 999.0  12.2 999.0 99.0 99.00 
2021 12 19 18 00 195  4.7  6.3 99.00 99.00 99.00 999 1019.7 999.0  12.2 999.0 99.0 99.00 
2021 12 19 18 10 197  4.6  5.8 99.00 99.00 99.00 999 1019.8 999.0  12.2 999.0 99.0 99.00 
2021 12 19 18 20 205  4.8  6.4 99.00 99.00 99.00 999 1019.8 999.0  12.2 999.0 99.0 99.00 
2021 12 19 18 30 195  5.4  6.9 99.00 99.00 99.00 999 1019.9 999.0  12.2 999.0 99.0 99.00 
2021 12 19 18 40 201  5.9  7.4  1.35 17.39  6.89 293 1019.9 999.0  12.2 999.0 99.0 99.00 
2021 12 19 18 50 202  6.0  7.3 99.00 99.00 99.00 999 1019.8 999.0  12.2 999.0 99.0 99.00 
2021 12 19 19 00 200  5.1  6.3 99.00 99.00 99.00 999 1019.8 999.0  12.2 999.0 99.0 99.00 
2021 12 19 19 10 199  4.7  6.3 99.00 99.00 99.00 999 1019.8 999.0  12.2 999.0 99.0 99.00 
2021 12 19 19 20 194  5.4  6.9 99.00 99.00 99.00 999 1019.6 999.0  12.2 999.0 99.0 99.00 
2021 12 19 19 30 189  4.9  6.1 99.00 99.00 99.00 999 1019.5 999.0  12.2 999.0 99.0 99.00 
2021 12 19 19 40 190  4.6  6.4  1.23 17.39  6.25 291 1019.5 999.0  12.2 999.0 99.0 99.00 
2021 12 19 19 50 190  4.7  5.8 99.00 99.00 99.00 999 1019.4 999.0  12.2 999.0 99.0 99.00 
2021 12 19 20 00 188  5.0  6.2 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 19 20 10 187  4.8  6.3 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 19 20 20 190  5.5  6.8 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 19 20 30 188  5.3  6.5 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 19 20 40 193  5.5  7.0  1.52 16.00  7.10 289 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 19 20 50 195  5.7  7.5 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 19 21 00 188  6.1  7.7 99.00 99.00 99.00 999 1018.8 999.0  12.2 999.0 99.0 99.00 
2021 12 19 21 10 178  5.9  7.4 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 19 21 20 188  6.2  7.9 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 19 21 30 192  6.0  7.0 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 19 21 40 188  6.0  7.9  1.25 17.39  5.91 286 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 19 21 50 170  6.0  8.9 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 19 22 00 164  5.0  6.5 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 19 22 10 173  5.5  6.8 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 19 22 20 176  5.8  7.2 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 19 22 30 175  5.1  6.9 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 19 22 40 168  5.6  7.5  1.35 17.39  6.86 276 1018.5 999.0  12.2 999.0 99.0 99.00 
2021 12 19 22 50 166  5.3  7.4 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 19 23 00 157  5.9  7.5 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 19 23 10 155  5.6  7.0 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 19 23 20 154  5.9  7.1 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 19 23 30 150  6.1  7.6 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 19 23 40 153  6.4  8.0  1.25 16.00  6.15 296 1018.5 999.0  12.2 999.0 99.0 99.00 
2021 12 19 23 50 145  6.4  8.0 99.00 99.00 99.00 999 1018.5 999.0  12.2 999.0 99.0 99.00 
2021 12 20 00 00 148  6.6  8.0 99.00 99.00 99.00 999 1018.4 999.0  12.2 999.0 99.0 99.00 
2021 12 20 00 10 144  6.9  8.6 99.00 99.00 99.00 999 1018.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 00 20 145  7.5  9.3 99.00 99.00 99.00 999 1018.5 999.0  12.2 999.0 99.0 99.00 
2021 12 20 00 30 152  7.5  8.9 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 00 40 154  7.0  8.5  1.25 16.00  5.52 265 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 00 50 150  7.4  9.1 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 01 00 144  7.2  9.0 99.00 99.00 99.00 999 1018.5 999.0  12.2 999.0 99.0 99.00 
2021 12 20 01 10 146  7.8  9.8 99.00 99.00 99.00 999 1018.5 999.0  12.2 999.0 99.0 99.00 
2021 12 20 01 20 145  7.7  9.4 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 01 30 142  7.8  9.5 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 01 40 151  7.4  9.4  1.46 16.00  5.75 299 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 20 01 50 151  7.8  9.6 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 20 02 00 155  7.6  9.2 99.00 99.00 99.00 999 1018.8 999.0  12.2 999.0 99.0 99.00 
2021 12 20 02 10 160  7.7  9.4 99.00 99.00 99.00 999 1018.8 999.0  12.2 999.0 99.0 99.00 
2021 12 20 02 20 155  7.8  9.8 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 02 30 157  7.6  9.6 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 02 40 158  7.8 10.1  1.53 16.00  5.69 286 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 02 50 155  7.7  9.8 99.00 99.00 99.00 999 1019.1 999.0  12.2 999.0 99.0 99.00 
2021 12 20 03 00 158  7.5  9.6 99.00 99.00 99.00 999 1019.1 999.0  12.2 999.0 99.0 99.00 
2021 12 20 03 10 152  7.4  9.1 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 03 20 149  7.8  9.8 99.00 99.00 99.00 999 1019.1 999.0  12.2 999.0 99.0 99.00 
2021 12 20 03 30 154  8.0 10.0 99.00 99.00 99.00 999 1019.1 999.0  12.2 999.0 99.0 99.00 
2021 12 20 03 40 150  8.1 10.0  1.56 16.00  5.18 248 1019.1 999.0  12.2 999.0 99.0 99.00 
2021 12 20 03 50 150  8.1 10.0 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 04 00 148  8.1  9.8 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 04 10 135  8.2 10.1 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 04 20 128  8.0  9.7 99.00 99.00 99.00 999 1019.0 999.0  12.1 999.0 99.0 99.00 
2021 12 20 04 30 126  8.0 10.0 99.00 99.00 99.00 999 1019.2 999.0  12.1 999.0 99.0 99.00 
2021 12 20 04 40 117  7.4  9.2  1.58 16.00  5.04 278 1019.2 999.0  12.1 999.0 99.0 99.00 
2021 12 20 04 50 104  7.3  9.4 99.00 99.00 99.00 999 1019.3 999.0  12.1 999.0 99.0 99.00 
2021 12 20 05 00 102  6.8  8.5 99.00 99.00 99.00 999 1019.3 999.0  12.1 999.0 99.0 99.00 
2021 12 20 05 10  97  7.2  9.5 99.00 99.00 99.00 999 1019.2 999.0  12.1 999.0 99.0 99.00 
2021 12 20 05 20  97  7.4  8.9 99.00 99.00 99.00 999 1019.2 999.0  12.1 999.0 99.0 99.00 
2021 12 20 05 30  95  7.5  9.2 99.00 99.00 99.00 999 1019.3 999.0  12.1 999.0 99.0 99.00 
2021 12 20 05 40  95  7.5  9.1  1.52 16.00  5.30 270 1019.4 999.0  12.1 999.0 99.0 99.00 
2021 12 20 05 50  95  7.0  8.8 99.00 99.00 99.00 999 1019.5 999.0  12.1 999.0 99.0 99.00 
2021 12 20 06 00 105  6.4  8.1 99.00 99.00 99.00 999 1019.7 999.0  12.0 999.0 99.0 99.00 
2021 12 20 06 10 145  6.3  8.9 99.00 99.00 99.00 999 1019.6 999.0  12.0 999.0 99.0 99.00 
2021 12 20 06 20 158  6.9  8.4 99.00 99.00 99.00 999 1019.5 999.0  12.0 999.0 99.0 99.00 
2021 12 20 06 30 158  7.5  9.5 99.00 99.00 99.00 999 1019.5 999.0  12.0 999.0 99.0 99.00 
2021 12 20 06 40 155  7.9  9.8  1.57 16.00  4.92 253 1019.5 999.0  12.0 999.0 99.0 99.00 
2021 12 20 06 50 156  7.7  9.5 99.00 99.00 99.00 999 1019.5 999.0  12.0 999.0 99.0 99.00 
2021 12 20 07 00 156  7.7  9.4 99.00 99.00 99.00 999 1019.6 999.0  12.0 999.0 99.0 99.00 
2021 12 20 07 10 158  8.0 10.0 99.00 99.00 99.00 999 1019.5 999.0  12.0 999.0 99.0 99.00 
2021 12 20 07 20 162  8.0 10.3 99.00 99.00 99.00 999 1019.5 999.0  12.0 999.0 99.0 99.00 
2021 12 20 07 30 160  8.3 10.8 99.00 99.00 99.00 999 1019.4 999.0  12.0 999.0 99.0 99.00 
2021 12 20 07 40 160  7.8 10.0  1.76 16.00  5.21 273 1019.4 999.0  12.0 999.0 99.0 99.00 
2021 12 20 07 50 159  8.1  9.5 99.00 99.00 99.00 999 1019.5 999.0  12.0 999.0 99.0 99.00 
2021 12 20 08 00 161  7.6  9.9 99.00 99.00 99.00 999 1019.5 999.0  12.0 999.0 99.0 99.00 
2021 12 20 08 10 168  7.2  9.4 99.00 99.00 99.00 999 1019.5 999.0  12.0 999.0 99.0 99.00 
2021 12 20 08 20 158  6.9  8.9 99.00 99.00 99.00 999 1019.4 999.0  12.0 999.0 99.0 99.00 
2021 12 20 08 30 128  7.1  9.3 99.00 99.00 99.00 999 1019.3 999.0  12.0 999.0 99.0 99.00 
2021 12 20 08 40 122  7.2  9.5  1.63 14.81  5.16 289 1019.2 999.0  12.1 999.0 99.0 99.00 
2021 12 20 08 50 127  7.4  9.1 99.00 99.00 99.00 999 1019.1 999.0  12.1 999.0 99.0 99.00 
2021 12 20 09 00 124  7.5  9.7 99.00 99.00 99.00 999 1019.1 999.0  12.1 999.0 99.0 99.00 
2021 12 20 09 10 128  8.0  9.8 99.00 99.00 99.00 999 1019.2 999.0  12.1 999.0 99.0 99.00 
2021 12 20 09 20 133  7.8  9.8 99.00 99.00 99.00 999 1019.3 999.0  12.1 999.0 99.0 99.00 
2021 12 20 09 30 133  7.7 10.2 99.00 99.00 99.00 999 1019.4 999.0  12.1 999.0 99.0 99.00 
2021 12 20 09 40 139  7.9 10.5  1.74 14.81  5.24 271 1019.5 999.0  12.1 999.0 99.0 99.00 
2021 12 20 09 50 148  7.3  9.4 99.00 99.00 99.00 999 1019.5 999.0  12.1 999.0 99.0 99.00 
2021 12 20 10 00 158  9.1 11.6 99.00 99.00 99.00 999 1019.5 999.0  12.1 999.0 99.0 99.00 
2021 12 20 10 10 164  8.9 11.2 99.00 99.00 99.00 999 1019.5 999.0  12.1 999.0 99.0 99.00 
2021 12 20 10 20 155  6.8  8.7 99.00 99.00 99.00 999 1019.4 999.0  12.1 999.0 99.0 99.00 
2021 12 20 10 30 154  8.9 12.8 99.00 99.00 99.00 999 1019.3 999.0  12.1 999.0 99.0 99.00 
2021 12 20 10 40 159  9.1 12.3  1.73 14.81  5.14 268 1019.4 999.0  12.1 999.0 99.0 99.00 
2021 12 20 10 50 155  8.3 10.5 99.00 99.00 99.00 999 1019.4 999.0  12.2 999.0 99.0 99.00 
2021 12 20 11 00 143  8.8 11.3 99.00 99.00 99.00 999 1019.4 999.0  12.2 999.0 99.0 99.00 
2021 12 20 11 10 138  8.5 10.4 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 11 20 139  8.5 10.5 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 11 30 139  7.6 10.0 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 11 40 147  9.2 11.6  1.78 14.81  5.38 293 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 11 50 144  8.0  9.8 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 12 00 145  7.7  9.7 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 12 10 140  8.0 10.1 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 12 20 129  7.4  9.1 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 12 30 135  8.1 10.1 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 12 40 136  7.9 10.5  1.68 14.81  5.27 313 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 12 50 138  9.0 11.0 99.00 99.00 99.00 999 1018.9 999.0  12.1 999.0 99.0 99.00 
2021 12 20 13 00 129  8.8 11.7 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 13 10 134  8.6 10.6 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 13 20 130  8.3 10.2 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 13 30 135  8.6 11.7 99.00 99.00 99.00 999 1018.8 999.0  12.2 999.0 99.0 99.00 
2021 12 20 13 40 135  8.8 10.7  1.87 14.81  5.70 278 1018.9 999.0  12.1 999.0 99.0 99.00 
2021 12 20 13 50 136  8.9 11.4 99.00 99.00 99.00 999 1019.0 999.0  12.1 999.0 99.0 99.00 
2021 12 20 14 00 137  9.4 11.7 99.00 99.00 99.00 999 1018.8 999.0  12.2 999.0 99.0 99.00 
2021 12 20 14 10 140  9.4 11.9 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 14 20 139  9.3 11.8 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 14 30 134  9.5 11.5 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 14 40 136  9.4 11.7  1.88 14.81  5.26 305 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 14 50 134  8.7 10.7 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 15 00 134  9.1 11.3 99.00 99.00 99.00 999 1019.1 999.0  12.2 999.0 99.0 99.00 
2021 12 20 15 10 133  8.9 11.2 99.00 99.00 99.00 999 1019.1 999.0  12.2 999.0 99.0 99.00 
2021 12 20 15 20 138  9.0 11.6 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 15 30 129  8.0 11.0 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 15 40 136  8.4 11.0  2.01 14.81  5.48 293 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 15 50 139  8.9 11.3 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 16 00 138  9.1 11.3 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 16 10 142  9.8 12.1 99.00 99.00 99.00 999 1019.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 16 20 139  9.0 11.6 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 16 30 138  8.8 10.7 99.00 99.00 99.00 999 1019.5 999.0  12.2 999.0 99.0 99.00 
2021 12 20 16 40 134  8.5 10.5  2.16 14.81  5.67 284 1019.5 999.0  12.2 999.0 99.0 99.00 
2021 12 20 16 50 134  8.6 10.7 99.00 99.00 99.00 999 1019.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 17 00 139  8.4 10.8 99.00 99.00 99.00 999 1019.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 17 10 113  8.1 10.6 99.00 99.00 99.00 999 1019.7 999.0  12.2 999.0 99.0 99.00 
2021 12 20 17 20 106  8.4 10.5 99.00 99.00 99.00 999 1019.8 999.0  12.2 999.0 99.0 99.00 
2021 12 20 17 30 118  7.8 10.2 99.00 99.00 99.00 999 1019.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 17 40 141  8.7 11.1  2.11 14.81  5.68 294 1019.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 17 50 139  9.2 12.9 99.00 99.00 99.00 999 1020.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 18 00 137  8.7 11.1 99.00 99.00 99.00 999 1020.1 999.0  12.2 999.0 99.0 99.00 
2021 12 20 18 10 140  8.4 10.8 99.00 99.00 99.00 999 1020.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 18 20 139  8.8 11.7 99.00 99.00 99.00 999 1020.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 18 30 138  8.3 11.1 99.00 99.00 99.00 999 1020.1 999.0  12.2 999.0 99.0 99.00 
2021 12 20 18 40 133  8.3 10.8  2.30 13.79  5.92 298 1020.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 18 50 134  7.8 10.1 99.00 99.00 99.00 999 1020.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 19 00 122  7.8 10.3 99.00 99.00 99.00 999 1019.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 19 10 107  7.3 10.0 99.00 99.00 99.00 999 1019.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 19 20 101  8.2 11.1 99.00 99.00 99.00 999 1019.8 999.0  12.2 999.0 99.0 99.00 
2021 12 20 19 30  97  8.3 10.2 99.00 99.00 99.00 999 1019.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 19 40  96  8.3 10.2  2.21  6.25  5.64 195 1019.4 999.0  12.2 999.0 99.0 99.00 
2021 12 20 19 50  97  8.2 10.5 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 20 20 00  95  8.1 10.4 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 20 10  93  8.5 10.9 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 20 20  99  8.1 10.3 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 20 30  96  8.1 10.2 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 20 20 40  98  8.3 10.4  2.07 14.81  5.66 278 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 20 20 50  96  8.3 10.2 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 21 00  93  8.6 11.2 99.00 99.00 99.00 999 1018.5 999.0  12.2 999.0 99.0 99.00 
2021 12 20 21 10  92  8.5 10.8 99.00 99.00 99.00 999 1018.5 999.0  12.2 999.0 99.0 99.00 
2021 12 20 21 20  94  8.4 10.6 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 21 30  94  8.2 10.4 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 20 21 40  91  7.8 10.3  2.16  6.67  5.68 208 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 20 21 50  88  8.3 11.1 99.00 99.00 99.00 999 1018.4 999.0  12.2 999.0 99.0 99.00 
2021 12 20 22 00  87  8.4 11.0 99.00 99.00 99.00 999 1018.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 22 10  81  8.4 11.1 99.00 99.00 99.00 999 1018.2 999.0  12.2 999.0 99.0 99.00 
2021 12 20 22 20  84  8.3 10.7 99.00 99.00 99.00 999 1018.1 999.0  12.3 999.0 99.0 99.00 
2021 12 20 22 30  73  8.4 11.7 99.00 99.00 99.00 999 1018.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 22 40  77  8.7 11.5  2.22 14.81  5.87 297 1017.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 22 50  80  8.5 10.9 99.00 99.00 99.00 999 1018.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 23 00  78  8.9 11.9 99.00 99.00 99.00 999 1018.0 999.0  12.2 999.0 99.0 99.00 
2021 12 20 23 10  72  8.9 12.4 99.00 99.00 99.00 999 1017.8 999.0  12.2 999.0 99.0 99.00 
2021 12 20 23 20  72  8.9 11.4 99.00 99.00 99.00 999 1017.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 23 30  73  8.8 11.2 99.00 99.00 99.00 999 1017.9 999.0  12.2 999.0 99.0 99.00 
2021 12 20 23 40  73  9.4 12.2  2.23  9.09  5.77 254 1017.8 999.0  12.2 999.0 99.0 99.00 
2021 12 20 23 50  73  8.7 11.5 99.00 99.00 99.00 999 1018.0 999.0  12.2 999.0 99.0 99.00 
2021 12 21 00 00  72  9.0 11.3 99.00 99.00 99.00 999 1018.0 999.0  12.2 999.0 99.0 99.00 
2021 12 21 00 10  73  9.0 11.7 99.00 99.00 99.00 999 1017.9 999.0  12.2 999.0 99.0 99.00 
2021 12 21 00 20  69  8.7 11.2 99.00 99.00 99.00 999 1018.2 999.0  12.2 999.0 99.0 99.00 
2021 12 21 00 30  72  8.4 11.1 99.00 99.00 99.00 999 1018.5 999.0  12.2 999.0 99.0 99.00 
2021 12 21 00 40  72  8.7 11.6  2.08  8.33  5.59 242 1018.3 999.0  12.2 999.0 99.0 99.00 
2021 12 21 00 50  75  8.8 11.6 99.00 99.00 99.00 999 1018.3 999.0  12.2 999.0 99.0 99.00 
2021 12 21 01 00  78  8.7 10.7 99.00 99.00 99.00 999 1018.3 999.0  12.2 999.0 99.0 99.00 
2021 12 21 01 10  80  8.6 11.0 99.00 99.00 99.00 999 1018.3 999.0  12.2 999.0 99.0 99.00 
2021 12 21 01 20  79  9.1 11.8 99.00 99.00 99.00 999 1018.4 999.0  12.2 999.0 99.0 99.00 
2021 12 21 01 30  77  9.5 11.8 99.00 99.00 99.00 999 1018.3 999.0  12.2 999.0 99.0 99.00 
2021 12 21 01 40  77  9.6 12.4  2.24 14.81  6.07 286 1018.3 999.0  12.2 999.0 99.0 99.00 
2021 12 21 01 50  78  9.2 11.7 99.00 99.00 99.00 999 1018.4 999.0  12.2 999.0 99.0 99.00 
2021 12 21 02 00  79  9.0 11.7 99.00 99.00 99.00 999 1018.6 999.0  12.2 999.0 99.0 99.00 
2021 12 21 02 10  82  8.9 11.2 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 21 02 20  83  8.7 11.3 99.00 99.00 99.00 999 1018.7 999.0  12.2 999.0 99.0 99.00 
2021 12 21 02 30  81  8.6 11.2 99.00 99.00 99.00 999 1018.8 999.0  12.2 999.0 99.0 99.00 
2021 12 21 02 40  84  8.2 10.1  1.95 14.81  5.66 258 1018.8 999.0  12.2 999.0 99.0 99.00 
2021 12 21 02 50  87  8.1 10.1 99.00 99.00 99.00 999 1018.9 999.0  12.2 999.0 99.0 99.00 
2021 12 21 03 00  87  8.0 10.7 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 21 03 10  85  8.2 10.7 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 21 03 20  85  8.2 10.3 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 21 03 30  87  8.2 10.5 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 21 03 40  88  8.4 10.7  2.07 14.81  5.97 309 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 21 03 50  84  8.2 10.3 99.00 99.00 99.00 999 1019.0 999.0  12.2 999.0 99.0 99.00 
2021 12 21 04 00  83  8.5 10.8 99.00 99.00 99.00 999 1019.3 999.0  12.2 999.0 99.0 99.00 
2021 12 21 04 10  85  8.3 10.6 99.00 99.00 99.00 999 1019.4 999.0  12.2 999.0 99.0 99.00 
